submission_id,respondent_id,submitted_at,loan_id,nps_score,nps_reason,improvement_suggestion,device_quality_happy,service_support_happy,payment_delay,support_difficulty,support_challenge_details,battery_issues,used_moapp,preferred_channel,phone_locked_on_time_payment,other_feedback,nps_category,year,month
Bz24WLR,Np5zp6j,9/20/2025 15:06,recumGxQ2rRyD1Uox,10,,,Yes,Yes,No,No,No,Yes,"no, i have never used it",Phone Call – +254 728 444 442 or +254 709 924 404,No,No,Promoter,2025,2025-09
81R1qzY,0QrRgey,9/20/2025 16:13,recaEixc1dCUxL9TR,3,,,Yes,No,No,No,Yes..Installing apps from other devices and app,No,"no, i have never used it",MoPhones App,No,I am not able to intall apps to tjis device from other device and apps,Detractor,2025,2025-09
yPdPzJd,4WJzQX,9/20/2025 18:29,recwoF66zicTX3bLr,5,,,Yes,No,No,Yes,I referred my friend and he bought a phone and paid in cash now it's been 1 week since you guys promised for 1 week free I've never seen it,No,"yes, and i am satisfied with the moapp",Free SMS – 25044,No,Just when you promise deliver you guys you still owes me 1 week free,Detractor,2025,2025-09
pbkbMry,Pdjok71,9/20/2025 18:57,recHRnwKUt0IV34Z4,2,,,No,Yes,Yes,No,,Yes,"yes, and i am satisfied with the moapp",Phone Call – +254 728 444 442 or +254 709 924 404,No,"I hate the fact that you gave me a phone only for the screen to misbehave and when they changed the screen it was very awful.
 I hate this phone but I'll just have to pay because I had already signed up the agreement",Detractor,2025,2025-09
zx1xkqq,rjyXRop,9/20/2025 20:26,rec2FVAI1nMG7dkOL,8,,,Yes,Yes,No,"no, i have never looked for customer care",,,,,,,Passive,2025,2025-09
rjk5B5N,jaDNv1R,9/21/2025 5:39,recxkJrdfJhdqu4rI,8,,,Yes,Yes,No,,,,,,,,Passive,2025,2025-09
NpRrMOl,QgRGAG,9/21/2025 8:03,recctKnfG8VnqvHJV,7,,,Yes,Yes,No,No,No challenge,,,,,,Passive,2025,2025-09
7RpqP5R,D42QjP5,9/21/2025 8:47,recuOQwh4mao2Kw2k,10,,,Yes,Yes,No,No,,No,"yes, and i am satisfied with the moapp",Phone Call – +254 728 444 442 or +254 709 924 404,No,"Thanks,the phone is just what I needed",Promoter,2025,2025-09
2EDXyWp,D42QgM5,9/21/2025 9:19,recrqcNDeZPukWSJL,1,,,Yes,No,Yes,Yes,,,,,,,Detractor,2025,2025-09
ZjZojEy,gDjKGdD,9/21/2025 11:17,recaR9FdsrpUcBRCH,10,,,Yes,Yes,No,No,Not at all,No,"yes, but i am not satisfied with the moapp",Reach Out via a Sales Agent,No,Through watsap,Promoter,2025,2025-09
VL4j8K6,9qGbEKY,9/21/2025 12:40,reccOpUNKCt1As87q,,,,Yes,Yes,,,,,,,,,,2025,2025-09
81Rap7x,k2N9dd,9/21/2025 17:47,recFTBunczCzSeqNW,10,,,Yes,Yes,No,No,No problem,No,"yes, and i am satisfied with the moapp",Phone Call – +254 728 444 442 or +254 709 924 404,No,I want to pay my phone monthly,Promoter,2025,2025-09
vGdyj5l,obb6gKM,9/22/2025 10:43,recOCftDLcOAbZZB7,4,,,Yes,Yes,,,,,,,,,Detractor,2025,2025-09
q4kOdJY,QKK1NVA,9/23/2025 3:56,recaqQ8PRLtffzRbT,8,,,Yes,Yes,No,"no, i have never looked for customer care",No,No,"no, i have never used it",Phone Call – +254 728 444 442 or +254 709 924 404,No,No,Passive,2025,2025-09
81Jz4pO,gRLqyN,9/24/2025 8:05,rec8jxS1NF85EEJR8,2,,,No,No,,,,,,,,,Detractor,2025,2025-09
aQazbby,WOON54e,9/24/2025 13:56,recTbVfWy2yvhocTR,1,,,Yes,No,No,Yes,"Last week part one,i requested for 3 days grace period,which instead i was just granted only one...this week i wanted to request 2 days grace period,but your agents didn't respond to it",No,"yes, and i am satisfied with the moapp",MoPhones App,No,Grace period request doesn't work,Detractor,2025,2025-09
9qorNp5,J996224,9/24/2025 14:03,recgVI84I49E7jqTi,7,,,No,Yes,No,No,No,Yes,"yes, and i am satisfied with the moapp",MoPhones App,No,My phones sensitivity is poor and it's hanging the screen shakes,Passive,2025,2025-09
xXl6jjk,obbyByO,9/24/2025 14:08,recXRstPYpMzcURWj,10,,,Yes,Yes,No,No,No,No,"yes, and i am satisfied with the moapp",Reach Out via a Sales Agent,No,The services are excellent,Promoter,2025,2025-09
ODoK1D8,Npp0N9j,9/25/2025 11:49,recWl6gdIUHnjBEwT,10,,,Yes,Yes,No,No,am ok with your services,No,"yes, and i am satisfied with the moapp",MoPhones App,No,keep on good job i give u guys10/10,Promoter,2025,2025-09
81JzzQx,Vk8BMg,9/25/2025 11:49,rec1JcsrpzrTySXTH,10,,,Yes,Yes,No,No,No,No,,,,,Promoter,2025,2025-09
KYaAQDg,aQQGJV9,9/25/2025 11:51,recqp5XveR0Bq2OwY,10,,,Yes,Yes,Yes,Yes,Talking to one of your staff,No,"yes, and i am satisfied with the moapp",MoPhones App,No,Network,Promoter,2025,2025-09
ZjZXjDe,y8JXV4,9/25/2025 11:56,recyObKVDfEB2hTzJ,6,,,Yes,No,Yes,Yes,The customer care line is sometimes out of reach,No,"yes, but i am not satisfied with the moapp",,,,Detractor,2025,2025-09
Xx2d5E4,Gxx0ARQ,9/25/2025 11:58,recpqthVz7TFTlL2x,10,,,Yes,Yes,No,No,4,No,"yes, and i am satisfied with the moapp",Reach Out via a Sales Agent,Yes,7,Promoter,2025,2025-09
EkNeK8N,RGGLyAK,9/25/2025 12:02,recol4bOVjGXt4NIT,10,,,Yes,Yes,No,No,All is ggod,,,,,,Promoter,2025,2025-09
VL4XGVg,9qqljjX,9/25/2025 12:03,reckpYHjOHXUiCsrP,4,,,No,No,Yes,Yes,Customer service,No,"yes, and i am satisfied with the moapp",Phone Call – +254 728 444 442 or +254 709 924 404,Yes,Find a way we update other apps on our phones and not necessarily having to come to town for updates or installs it's really inconvenient,Detractor,2025,2025-09
dWkXNeD,BPBP2A,9/25/2025 12:08,recIhvhUKyQtm2qGq,10,,,Yes,Yes,Yes,No,Updating my payment took time and eventually got my phone locked,No,"yes, and i am satisfied with the moapp",Phone Call – +254 728 444 442 or +254 709 924 404,Yes,You should extend you customer care services upto late night for inconvenience assistance during off peak hoirs,Promoter,2025,2025-09
jakXbq6,BzzBRlN,9/25/2025 12:08,recFG9gPY91VkgLDl,10,,,Yes,Yes,No,No,Non,Yes,"yes, and i am satisfied with the moapp",MoPhones App,No,In need a Samsung Z fold 6/7 model if you can get it.,Promoter,2025,2025-09
WOjXE9v,BzzBRv4,9/25/2025 12:10,rec248OnGNOXPBUUn,8,,,Yes,Yes,Yes,No,No,Yes,"yes, and i am satisfied with the moapp",Free SMS – 25044,No,"Question, if I repay fully in less than an year, can I trade in to upgrade?",Passive,2025,2025-09
WOjXr0R,b55OJ26,9/25/2025 12:12,recAhnpXW23U5SNx1,10,,,Yes,No,No,Yes,"My phone was stolen and I thot maybe I would get another one and link the loan with the second phone I continue servicing as I enjoy the services
 Servicing a loan without another device is kinda demoralising though its still an obligation i have to meet but if I got another device I would really much appreciate 
 Being a second time client,i would really appreciate. 
 Thanks",No,"no, i have never used it",Reach Out via a Sales Agent,No,Not at the moment,Promoter,2025,2025-09
Xx2dJ9Y,pjgoZB,9/25/2025 12:12,receahL1GpamBixQH,3,,,No,Yes,No,No,"Phone tends to hang at times ,some functions do not work,also battery life is way below average",Yes,"yes, and i am satisfied with the moapp",MoPhones App,No,Kindly thoroughly check phones before making selling...I'm not saying phones are terrible but has minor issues,Detractor,2025,2025-09
kdAW7DJ,QbRJbY,9/25/2025 12:14,recBxwF2AGjb4z7yS,,,,Yes,,,,,,,,,,,2025,2025-09
KYaAxvK,444j6Vk,9/25/2025 12:15,recJ1XopseWJgDjTe,5,,,Yes,No,Yes,Yes,Accessing loans,No,"yes, and i am satisfied with the moapp",Phone Call – +254 728 444 442 or +254 709 924 404,Yes,"I need a loan from of Ksh 25,000 morphones",Detractor,2025,2025-09
RGV1D04,4gLJQY,9/25/2025 12:17,recZEuaV0GrgaCQYz,10,,,Yes,Yes,No,No,,No,"yes, and i am satisfied with the moapp",MoPhones App,No,,Promoter,2025,2025-09
dWAjPDo,Djp57Z,9/25/2025 12:19,rec47arUKhJ60rHUp,8,,,,Yes,,,,,,,,,Passive,2025,2025-09
b56Xdqe,yPPDBax,9/25/2025 12:19,receynvRmOiD5FDs6,10,,,Yes,Yes,No,No,,,,,,,Promoter,2025,2025-09
7RpOxv0,aQQGWN9,9/25/2025 12:20,recE1lpX0ryVGOqOJ,1,,,No,No,,,,,,,,,Detractor,2025,2025-09
2EDzKVb,yOvdE8,9/25/2025 12:21,recUqRCwd38FQm80s,5,,,Yes,No,No,No,"I choose to be paying my phone on every 21st of the month, tell me why my phone was locked on on 18th last week before it clocked even a month since I paid.
 Now I'm forced to be paying it weekly 😒 something that I'm not comfortable with.",No,"yes, and i am satisfied with the moapp",Free SMS – 25044,No,I have already raised my complain,Detractor,2025,2025-09
dWkXdZK,obbOJbX,9/25/2025 12:21,recjJFsJy4JW97UP3,2,,,No,No,Yes,"no, i have never looked for customer care",,,,,,,Detractor,2025,2025-09
7RDvK8a,oqRMA1,9/25/2025 12:21,recMD6JBf5SZGSAkC,10,,,Yes,Yes,Yes,Yes,The app was not showing balances,Yes,"yes, and i am satisfied with the moapp",Phone Call – +254 728 444 442 or +254 709 924 404,Yes,Non,Promoter,2025,2025-09
KYaA1AK,2MojMM,9/25/2025 12:21,rec0fgivE1Xv7sHFV,6,,,Yes,No,Yes,"no, i have never looked for customer care",Good,Yes,"yes, but i am not satisfied with the moapp",Reach Out via a Sales Agent,Yes,Finw,Detractor,2025,2025-09
pbkXDZE,811eXRY,9/25/2025 12:22,recJGb0CRzalEO9QQ,4,,,No,Yes,Yes,Yes,My phone is draining soo fast.and when online is soo hot,Yes,"yes, and i am satisfied with the moapp",Phone Call – +254 728 444 442 or +254 709 924 404,Yes,How can you help me with the problem I have?,Detractor,2025,2025-09
QKOpV6G,YEDa6N,9/25/2025 12:23,recQOgP26osTnxLlB,6,,,Yes,Yes,No,"no, i have never looked for customer care",No,,"yes, and i am satisfied with the moapp",,,,Detractor,2025,2025-09
aQaXY0W,ZjjJxga,9/25/2025 12:23,recjYcsxCqPmuIsYQ,5,,,,,,,,,,,,,Detractor,2025,2025-09
b56Xxxe,q44Pyv7,9/25/2025 12:24,recqShWkmwl9ip9n7,4,,,No,No,No,No,,Yes,"yes, and i am satisfied with the moapp",MoPhones App,No,,Detractor,2025,2025-09
PdGL5Wb,Gxx0MGe,9/25/2025 12:25,rec8at3oXBX7ykMKo,,,,Yes,Yes,,,,,,,,,,2025,2025-09
1Apz7Rl,jdDez1,9/25/2025 12:25,recpSgLxWQIXC6qfw,9,,,Yes,Yes,No,No,N/a,Yes,"yes, and i am satisfied with the moapp",Phone Call – +254 728 444 442 or +254 709 924 404,Yes,N/a,Promoter,2025,2025-09
kdkXEDe,PaMooe,9/25/2025 12:25,recOXinkkzSmVDECS,0,,,No,No,No,Yes,Network and screen display issues,Yes,"yes, and i am satisfied with the moapp",Reach Out via a Sales Agent,Yes,Have been in workshop twice with unsuccessful,Detractor,2025,2025-09
aQaXYVW,dLMYNo,9/25/2025 12:27,recdSSZnE4dZXO2oM,0,,,No,No,No,Yes,Failure to acknowledge the phones problem,No,"yes, and i am satisfied with the moapp",Phone Call – +254 728 444 442 or +254 709 924 404,No,0,Detractor,2025,2025-09
A7jNdWN,ZjjJ0VA,9/25/2025 12:28,recSIL7kzxNEQzTwm,10,,,Yes,Yes,No,No,No,No,"yes, and i am satisfied with the moapp",Phone Call – +254 728 444 442 or +254 709 924 404,No,No,Promoter,2025,2025-09
9qoPW7Q,VLL8gQv,9/25/2025 12:29,recvmZUNnEQkxEQaX,6,,,Yes,Yes,No,No,It's a no,No,"yes, and i am satisfied with the moapp",Free SMS – 25044,Yes,I like it so far despite the restrictions of third party Apps,Detractor,2025,2025-09
ZjZX620,BzzBv2N,9/25/2025 12:30,recrQPHKExcxSALyZ,3,,,No,No,No,Yes,"Everyday I do send unlock request ,because you people keep on locking my phone every single day,and am almost giving up like yesterday I texted in the morning and you people unlock the phone after 6 good hours of waiting ,surely what that's really",No,"yes, and i am satisfied with the moapp",Phone Call – +254 728 444 442 or +254 709 924 404,Yes,"My phone being locked everyday,even after texting you to add the other number",Detractor,2025,2025-09
RGV10Rl,5BB2R1P,9/25/2025 12:30,rec4Hpr2QIi83mcnW,1,,,No,No,Yes,Yes,"I had several issues with this phone when I tried to rich out to one of you, the was she handled me I was much disappointed",Yes,"yes, and i am satisfied with the moapp",Phone Call – +254 728 444 442 or +254 709 924 404,Yes,Kindly my phone lost sensor and I can't operate without a pen,Detractor,2025,2025-09
Bz2qXbA,jaaxNB9,9/25/2025 12:32,recooEVUgYPMUMmHs,10,,,Yes,Yes,No,No,Not applicable,No,"yes, and i am satisfied with the moapp",Phone Call – +254 728 444 442 or +254 709 924 404,Yes,No,Promoter,2025,2025-09
Zj1x7oA,XxlPa9j,9/25/2025 12:34,recI0WSHQUm2lG8bu,,,,Yes,Yes,,,,,,,,,,2025,2025-09
A7jNlNy,WG11qe,9/25/2025 12:34,rec1LdGi9OZeqhz30,8,,,Yes,Yes,No,No,N/B,Yes,"no, i have never used it",Phone Call – +254 728 444 442 or +254 709 924 404,No,N/B,Passive,2025,2025-09
yPdry96,b55Ob8E,9/25/2025 12:34,rec2BW7npYAfR2s4Q,,,,Yes,,,,,,,,,,,2025,2025-09
gDkXA7D,ZjjJq15,9/25/2025 12:36,rec7P0L9YIuKQ2Kkc,9,,,Yes,Yes,No,No,,No,"yes, and i am satisfied with the moapp",Phone Call – +254 728 444 442 or +254 709 924 404,No,Great service,Promoter,2025,2025-09
ZjZXVQ0,jaDVLMY,9/25/2025 12:36,recCGoGXWotHLKAQS,5,,,,,,,,,,,,,Detractor,2025,2025-09
dWkXYgN,vGG2k7g,9/25/2025 12:37,recrPoRu9X9hLnlnw,7,,,Yes,Yes,No,Yes,customer service is a bit poor,Yes,"yes, and i am satisfied with the moapp",Free SMS – 25044,No,Sales representatives should pool up their approaching language,Passive,2025,2025-09
Me7lOPY,Pdd0VgB,9/25/2025 12:37,recmCH5jwOxjUhpTO,1,,,No,No,Yes,Yes,Didn't get help at all,Yes,"yes, and i am satisfied with the moapp",Phone Call – +254 728 444 442 or +254 709 924 404,Yes,The battery of your phone is bad,Detractor,2025,2025-09
EkNe05X,VLL822l,9/25/2025 12:38,rec41WKHcWj3p5GUK,,,,,Yes,,,,,,,,,,2025,2025-09
D4Z91QN,DOdK2X,9/25/2025 12:38,rec6JUNEiNdbHtKWO,10,,,Yes,Yes,No,No,No,No,"yes, and i am satisfied with the moapp",MoPhones App,No,Thank you,Promoter,2025,2025-09
rjkREOM,yPPDVWW,9/25/2025 12:38,rec4B9MUt2z2Q7mBO,9,,,Yes,Yes,No,Yes,,,,,,,Promoter,2025,2025-09
kdkXABZ,Mee5o2p,9/25/2025 12:39,recMYV6bfE9TwYSEH,10,,,Yes,Yes,No,No,I don’t have any challenges so far,Yes,"yes, and i am satisfied with the moapp",MoPhones App,No,Good services,Promoter,2025,2025-09
0QDzPx0,RGGL7Gv,9/25/2025 12:39,recbu9d06yUvwpIzx,10,,,Yes,Yes,No,No,,No,"yes, but i am not satisfied with the moapp",Reach Out via a Sales Agent,No,The app is good but it keeps hanging and logging me out everytime,Promoter,2025,2025-09
9qoPlGQ,rjjEzeM,9/25/2025 12:40,recN1IOKbXK0FlM3Q,8,,,Yes,Yes,No,"no, i have never looked for customer care",Not yet had the need to contact customer care .,No,"yes, and i am satisfied with the moapp",Phone Call – +254 728 444 442 or +254 709 924 404,No,My phone is barely a week old since acquiring it.,Passive,2025,2025-09
ODoK0Mp,VLL8k1a,9/25/2025 12:41,recYLvTRNriewcsEi,,,,Yes,Yes,,,,,,,,,,2025,2025-09
A7jN81l,xXXZeRJ,9/25/2025 12:44,recBIFH3kZR3zyzEP,10,,,Yes,Yes,Yes,No,Network Challenges,No,"yes, and i am satisfied with the moapp",Phone Call – +254 728 444 442 or +254 709 924 404,No,"Morphones services are excellent,despite a few challenges like network error,but the staff always respond on time when reached.",Promoter,2025,2025-09
1ApzMyl,QKK06Lp,9/25/2025 12:44,reczcsI07ErvkqA5E,10,,,Yes,Yes,No,No,,,,,,,Promoter,2025,2025-09
1ApzMx1,DrkMyR,9/25/2025 12:45,rec5RADOmfhDK3Zpd,10,,,Yes,Yes,No,No,,No,"yes, and i am satisfied with the moapp",Reach Out via a Sales Agent,No,No,Promoter,2025,2025-09
Bz2qZee,ODD0W2R,9/25/2025 12:47,recYsRCVRzxjer3lu,5,,,Yes,Yes,No,No,No challenge,No,"no, i have never used it",Reach Out via a Sales Agent,No,Disappointed with the back screen,Detractor,2025,2025-09
RGV1YWv,ob6Py8O,9/25/2025 12:47,recLZTfqtdeAupDIS,10,,,Yes,Yes,No,No,Very long queue,No,"yes, and i am satisfied with the moapp",MoPhones App,No,No am happy and satisfied,Promoter,2025,2025-09
NpRvYRW,gDD4yWl,9/25/2025 12:49,rec9kTK6fjvRXXwb9,10,,,Yes,Yes,No,"no, i have never looked for customer care",,No,"yes, and i am satisfied with the moapp",MoPhones App,No,,Promoter,2025,2025-09
GxQaDAk,pjdjLq,9/25/2025 12:51,recekgic1sjtEy2ay,4,,,Yes,Yes,Yes,Yes,I had some inquiries but the agent gave me wrong information,Yes,"yes, and i am satisfied with the moapp",Phone Call – +254 728 444 442 or +254 709 924 404,No,Your agents should be professional abit,Detractor,2025,2025-09
Xx2dMyd,xXX2xMG,9/25/2025 12:52,rec4uZpLHSdqhTx4d,6,,,Yes,No,No,Yes,.,Yes,"yes, and i am satisfied with the moapp",MoPhones App,No,.,Detractor,2025,2025-09
81RVPrx,Y2XXGd,9/25/2025 12:52,recT0PKJCSvuXRo10,10,,,Yes,Yes,No,No,"Mpesa payment ,the you switched of my phone ,check on that",Yes,"yes, and i am satisfied with the moapp",MoPhones App,No,Mo phones are the best,Promoter,2025,2025-09
lbMX76V,7RRZBA0,9/25/2025 12:53,recjxSzQXD04nU3dW,9,,,Yes,Yes,No,Yes,I tested with no reply,No,"no, i have never used it",Phone Call – +254 728 444 442 or +254 709 924 404,No,No,Promoter,2025,2025-09
PdGLXae,Pddlj0x,9/25/2025 12:53,recgRG0XNNfN66mxf,0,,,No,No,No,Yes,,,,,,,Detractor,2025,2025-09
J9WbJX4,KYYLQYA,9/25/2025 12:54,recyXwLYwT1SbJvPQ,8,,,No,Yes,Yes,No,The device has alot of challenges,Yes,"yes, and i am satisfied with the moapp",Phone Call – +254 728 444 442 or +254 709 924 404,No,The device has alot of advertisements,Passive,2025,2025-09
0QDzjry,ODDL1LM,9/25/2025 12:54,recCSSteo0cN5azjj,8,,,Yes,Yes,No,No,No challenges yet,No,"no, i have never used it",Free SMS – 25044,No,Good company indeed,Passive,2025,2025-09
5BpovEM,aQQGbjB,9/25/2025 12:55,rec8VhzeK900EN12v,3,,,Yes,No,No,No,,Yes,"yes, but i am not satisfied with the moapp",Phone Call – +254 728 444 442 or +254 709 924 404,No,,Detractor,2025,2025-09
Bz2qb0K,WOOP9ga,9/25/2025 12:55,recTvWRvJ4DZlzh0a,6,,,Yes,Yes,,,,,,,,,Detractor,2025,2025-09
rjkRdE2,dByPay,9/25/2025 12:55,reczmdCEsi8fe1xHf,5,,,Yes,Yes,No,Yes,If someone has paid pls try to upgrade automatic,No,"no, i have never used it",Free SMS – 25044,Yes,Try to put it automatic,Detractor,2025,2025-09
RGV1ByP,eqqLZgo,9/25/2025 12:56,recRza7oacdyIOS0B,8,,,Yes,Yes,,,,,,,,,Passive,2025,2025-09
q4kXWBG,vGG272l,9/25/2025 12:56,recdIKIbODMQgtzL0,10,,,Yes,Yes,No,"no, i have never looked for customer care",No,No,"yes, and i am satisfied with the moapp",MoPhones App,No,,Promoter,2025,2025-09
44pRo7o,Gxx0NGe,9/25/2025 12:58,recFFqcZFHkqM6GxU,5,,,No,No,No,"no, i have never looked for customer care",Have not contacted customer service 🙄,Yes,"no, i have never used it",Phone Call – +254 728 444 442 or +254 709 924 404,No,The battery life of my phone is terrible,Detractor,2025,2025-09
lbMXlzk,xXX2xBo,9/25/2025 12:58,rec3WdMPohrSLtu0s,10,,,Yes,Yes,No,No,No,No,"yes, and i am satisfied with the moapp",Phone Call – +254 728 444 442 or +254 709 924 404,No,Sometimes I have experience in lost,Promoter,2025,2025-09
dWkX2yN,b5VQEb2,9/25/2025 12:58,rec1GUTObfRG5hPoB,4,,,No,No,No,Yes,It's 1 week now no response on whatsapp,Yes,"yes, but i am not satisfied with the moapp",Phone Call – +254 728 444 442 or +254 709 924 404,Yes,"Pick my calls or get bark urgently, I'm tired",Detractor,2025,2025-09
RGV1B7K,yPPxZB6,9/25/2025 12:58,recdnutUQfkmgQyL5,10,,,Yes,Yes,No,No,P,No,"yes, and i am satisfied with the moapp",MoPhones App,No,Appreciate the repayment plans,Promoter,2025,2025-09
WO0ylVR,d7xQOV,9/25/2025 12:59,rectqW3jVEKpzsWAq,2,,,Yes,,,,,,,,,,Detractor,2025,2025-09
eqY8Nje,RGGRG4l,9/25/2025 13:00,recCFSnzftDijmlz0,8,,,Yes,Yes,No,"no, i have never looked for customer care",Am ok,Yes,"no, i have never used it",Phone Call – +254 728 444 442 or +254 709 924 404,No,I dont have,Passive,2025,2025-09
GxQaYrZ,QKKdKjG,9/25/2025 13:01,recduCF9h9hiu8W3w,6,,,No,No,No,,,,,,,,Detractor,2025,2025-09
81RVJ4x,bbjeeE,9/25/2025 13:01,recX2dj27KJ9vzl6y,6,,,Yes,Yes,Yes,No,N/a,No,"yes, and i am satisfied with the moapp",Phone Call – +254 728 444 442 or +254 709 924 404,Yes,"1.Stop rolling over non payment
 2Allow people to install apps tht r important in their day to day activities",Detractor,2025,2025-09
Me7l8Ql,811G1BA,9/25/2025 13:02,recGxjWPYOnq4S5Rq,5,,,Yes,Yes,,,,,,,,,Detractor,2025,2025-09
gDkXW7d,BzzZzlQ,9/25/2025 13:03,recmtQfX2A8EYMFdR,6,,,Yes,Yes,No,No,"So far soo good
 But the phone internet speed is slower",Yes,"no, i have never used it",Reach Out via a Sales Agent,No,Not at all,Detractor,2025,2025-09
ZjZXPqy,444L4Wd,9/25/2025 13:05,recqGIaijnhEc0pBB,8,,,Yes,Yes,No,"no, i have never looked for customer care",No,No,"no, i have never used it",Phone Call – +254 728 444 442 or +254 709 924 404,No,.,Passive,2025,2025-09
GxQaXEO,XxxE5Od,9/25/2025 13:06,rec4RtatcGlyHpKaO,,,,Yes,Yes,,,,,,,,,,2025,2025-09
jakX529,VLLVpMv,9/25/2025 13:06,recn1nFyARgsqZnqe,8,,,Yes,No,No,No,",",,,,,,Passive,2025,2025-09
Xx2dO9e,eqqLqgO,9/25/2025 13:06,recOCj2r0HmL1kHZM,7,,,No,No,No,Yes,I tried explain to the agent the issues with my phone had with network and location services but it wasnt sorted fully,Yes,"yes, and i am satisfied with the moapp",Phone Call – +254 728 444 442 or +254 709 924 404,No,Work on customer satisfactory like for instance i had issues i wanted to change my gadget while still new in 72 hours time i was told i can't change because its past 48hrs...work on that please,Passive,2025,2025-09
Y5xXp2W,XxxE52V,9/25/2025 13:07,rechm2DkmfsEe3OrN,10,,,Yes,Yes,No,,,,,,,,Promoter,2025,2025-09
lbMXKbp,v66B54,9/25/2025 13:07,rec51hQNvEnNnFQvp,9,,,Yes,Yes,No,No,No,No,"yes, and i am satisfied with the moapp",Free SMS – 25044,No,I love Mophones,Promoter,2025,2025-09
ODoKdVp,XxxE5Y4,9/25/2025 13:07,recE9zBoCkuF4N0ov,0,,,No,No,No,Yes,You never sorted my battery issues and the phone is over heating,Yes,"no, i have never used it",Phone Call – +254 728 444 442 or +254 709 924 404,No,Sort my phone battery and overheating issue,Detractor,2025,2025-09
D4Z9xDE,obbo9LP,9/25/2025 13:08,recnCM7Fc5X99I3p5,5,,,Yes,Yes,No,No,,,,,,,Detractor,2025,2025-09
WOjXKzP,XxxE5dL,9/25/2025 13:09,recTIKKpNHyIfTUH0,10,,,Yes,Yes,No,"no, i have never looked for customer care",Am okay,No,"no, i have never used it",Reach Out via a Sales Agent,No,Not really,Promoter,2025,2025-09
